-999 -999 -999     0.50000    1.00000    2.59167 -999.00000 -999.00000
-999 -999 -999     0.20000    0.90000    2.53597 -999.00000 -999.00000
-999 -999 -999     0.90000    0.80000    2.48983 -999.00000 -999.00000
-999 -999 -999    -1.80000    0.80000    2.40502 -999.00000 -999.00000
-999 -999 -999    -1.50000    0.60000    2.27530 -999.00000 -999.00000
-999 -999 -999    -0.60000    0.20000    2.17443 -999.00000 -999.00000
-999 -999 -999     0.50000    0.20000    2.11710 -999.00000 -999.00000
-999 -999 -999     0.50000    0.40000    2.08345 -999.00000 -999.00000
-999 -999 -999     0.60000    0.60000    2.05253 -999.00000 -999.00000
-999 -999 -999     2.30000    1.00000    2.05813 -999.00000 -999.00000
-999 -999 -999     3.70000    1.00000    2.12455 -999.00000 -999.00000
-999 -999 -999     1.30000    1.00000    2.16742 -999.00000 -999.00000
-999 -999 -999     0.40000    1.00000    2.14198 -999.00000 -999.00000
-999 -999 -999    -3.20000    0.60000    2.02737 -999.00000 -999.00000
-999 -999 -999    -2.20000    0.60000    1.86545 -999.00000 -999.00000
-999 -999 -999     1.70000    0.80000    1.80777 -999.00000 -999.00000
-999 -999 -999     0.20000    0.60000    1.79993 -999.00000 -999.00000
-999 -999 -999    -1.80000    0.40000    1.72216 -999.00000 -999.00000
-999 -999 -999     0.80000    0.40000    1.65931 -999.00000 -999.00000
-999 -999 -999     1.90000    0.60000    1.67250 -999.00000 -999.00000
-999 -999 -999     5.70000    0.80000    1.78229 -999.00000 -999.00000
-999 -999 -999     4.90000    1.20000    1.94657 -999.00000 -999.00000
-999 -999 -999     5.10000    1.60000    2.09122 -999.00000 -999.00000
-999 -999 -999     3.10000    1.60000    2.19320 -999.00000 -999.00000
-999 -999 -999     2.20000    1.40000    2.23254 -999.00000 -999.00000
-999 -999 -999     5.50000    1.80000    2.31765 -999.00000 -999.00000
-999 -999 -999     5.10000    1.80000    2.45647 -999.00000 -999.00000
-999 -999 -999     2.70000    1.80000    2.53308 -999.00000 -999.00000
-999 -999 -999     1.70000    1.60000    2.53832 -999.00000 -999.00000
-999 -999 -999     4.70000    1.80000    2.58297 -999.00000 -999.00000
-999 -999 -999     5.30000    2.00000    2.69719 -999.00000 -999.00000
-999 -999 -999     4.00000    2.20000    2.79225 -999.00000 -999.00000
-999 -999 -999     2.90000    2.20000    2.83514 -999.00000 -999.00000
-999 -999 -999    -0.40000    1.40000    2.78836 -999.00000 -999.00000
-999 -999 -999    -0.40000    1.40000    2.67783 -999.00000 -999.00000
-999 -999 -999    -1.20000    1.40000    2.55623 -999.00000 -999.00000
1971    1    1   -11.40000 -999.00000    2.22083 -999.00000 -999.00000
1971    1    2   -11.10000 -999.00000    1.70307 -999.00000 -999.00000
1971    1    3   -14.20000 -999.00000    1.15253 -999.00000 -999.00000
1971    1    4    -9.60000 -999.00000    0.65639 -999.00000 -999.00000
1971    1    5   -13.60000 -999.00000    0.19432 -999.00000 -999.00000
1971    1    6   -12.70000 -999.00000    0.00000 -999.00000 -999.00000
1971    1    7   -16.20000 -999.00000    0.00000 -999.00000 -999.00000
1971    1    8    -9.90000 -999.00000    0.00000 -999.00000 -999.00000
1971    1    9    -3.20000 -999.00000    0.00000 -999.00000 -999.00000
1971    1   10    -4.50000 -999.00000    0.00000 -999.00000 -999.00000
1971    1   11    -8.90000 -999.00000    0.00000 -999.00000 -999.00000
1971    1   12    -7.70000 -999.00000    0.00000 -999.00000 -999.00000
1971    1   13    -5.00000 -999.00000    0.00000 -999.00000 -999.00000
